humidity,precipMM,tempC,Common cold,Dengue,HeatStroke
64,0.2,26,0,1,0
59,0.2,28,0,1,0
59,0.6,28,1,1,0
59,1.2,28,1,1,0
59,2.1,28,1,1,0
64,1.2,28,1,1,0
69,0.5,28,0,1,0
74,0.9,27,1,1,0
77,0.6,26,1,1,0
81,0.3,25,0,0,0
85,0.3,24,0,0,0
86,0.2,24,0,0,0
87,0.3,23,0,0,0
88,0.3,23,0,0,0
88,0.5,23,0,0,0
88,0.2,23,0,0,0
88,0.2,23,0,0,0
88,0.1,23,0,0,0
89,0,23,0,0,0
90,0.2,23,0,0,0
85,0,24,0,0,0
80,0,25,0,0,0
75,0,24,0,0,0
70,0.1,25,0,1,0
64,0.2,26,0,1,0
59,0.2,28,0,1,0
61,0.1,28,0,1,0
63,0.3,28,0,1,0
65,1.2,29,1,1,0
68,0.8,29,1,1,0
72,2.2,28,1,1,0
75,2.9,27,1,1,0
80,1.4,26,1,1,0
84,1.2,25,1,0,0
89,1.6,24,1,0,0
90,0.8,24,1,0,0
92,4.3,23,1,0,0
94,5.4,23,1,0,0
94,2.7,23,1,0,0
94,2.2,23,1,0,0
94,3.3,23,1,0,0
94,1.3,23,1,0,0
94,2.8,23,1,0,0
93,3.9,23,1,0,0
92,1.9,23,1,0,0
91,0.7,23,1,0,0
89,0.4,24,0,0,0
87,0.3,24,0,0,0
84,0.3,25,0,0,0
82,0.3,26,0,0,0
83,0.2,26,0,0,0
85,0.2,25,0,0,0
86,0.8,27,1,0,0
86,7,27,1,0,0
85,6.1,27,1,0,0
84,1.8,26,1,0,0
87,1.6,25,1,0,0
90,1.1,24,1,0,0
92,0.8,24,1,0,0
92,1.1,23,1,0,0
92,1.3,23,1,0,0
93,0.9,23,1,0,0
93,1.3,23,1,0,0
93,0.7,23,1,0,0
94,1.2,23,1,0,0
94,0.5,23,0,0,0
94,0.2,23,0,0,0
94,0.1,23,0,0,0
91,0.2,23,0,0,0
89,0.2,23,0,0,0
87,0.1,24,0,0,0
82,0,25,0,0,0
77,0,25,0,0,0
72,0,26,0,0,0
71,0.2,27,0,1,0
69,0.2,29,0,1,0
68,0,29,0,0,0
71,0,28,0,0,0
75,0.2,28,0,1,0
79,2.5,27,1,1,0
83,1.9,26,1,0,0
87,1.5,25,1,0,0
91,1.7,24,1,0,0
91,0.2,24,0,0,0
91,1.2,24,1,0,0
92,1.6,24,1,0,0
92,0,23,0,0,0
92,0,23,0,0,0
92,0,23,0,0,0
93,0,23,0,0,0
93,0,23,0,0,0
93,0,23,0,0,0
88,0.1,24,0,0,0
84,0,25,0,0,0
79,0,25,0,0,0
74,0,25,0,0,0
70,0,27,0,0,0
65,0,28,0,0,0
66,0.1,29,0,1,0
68,1,29,1,1,0
70,1.4,29,1,1,0
74,0,28,0,0,0
78,1.8,29,1,1,0
82,2.3,28,1,0,0
85,0.2,26,0,0,0
87,0.2,26,0,0,0
89,0,25,0,0,0
90,0,25,0,0,0
90,0,24,0,0,0
91,0,24,0,0,0
90,0,24,0,0,0
90,0,24,0,0,0
90,0,24,0,0,0
90,0,23,0,0,0
90,0,23,0,0,0
90,0,23,0,0,0
86,0,24,0,0,0
82,0,25,0,0,0
78,0,25,0,0,0
74,0,25,0,0,0
71,0.1,26,0,1,0
67,0.1,27,0,1,0
68,0.2,28,0,1,0
70,0.2,28,0,1,0
71,0.2,28,0,1,0
73,0.6,27,1,1,0
75,5,27,1,1,0
76,2.3,27,1,1,0
80,1,26,1,1,0
85,2.4,25,1,0,0
89,1.8,24,1,0,0
89,0,24,0,0,0
90,1.5,24,1,0,0
91,2,24,1,0,0
91,0,24,0,0,0
91,0,24,0,0,0
91,0,23,0,0,0
91,0,23,0,0,0
92,0,23,0,0,0
92,0,23,0,0,0
86,0,24,0,0,0
81,0,24,0,0,0
75,0,25,0,0,0
70,0,25,0,0,0
65,0,27,0,0,0
61,0,28,0,0,0
61,0,29,0,0,0
62,0.1,30,0,1,0
62,0,30,0,0,0
66,0.2,29,0,1,0
69,1.4,29,1,1,0
73,2.1,28,1,1,0
78,0.4,27,0,1,0
83,0.7,26,1,0,0
88,0,25,0,0,0
89,0,24,0,0,0
90,0,24,0,0,0
91,0,24,0,0,0
92,0,24,0,0,0
92,0,23,0,0,0
93,0,23,0,0,0
93,0,23,0,0,0
93,0,23,0,0,0
94,0,22,0,0,0
89,0,23,0,0,0
85,0,25,0,0,0
81,0,25,0,0,0
75,0,25,0,0,0
69,0,27,0,0,0
63,0,28,0,0,0
62,0.2,29,0,1,0
61,0.3,30,0,1,0
60,0.5,31,0,1,0
63,0.8,30,1,1,0
66,0.3,29,0,1,0
69,0.7,29,1,1,0
75,0.3,27,0,1,0
81,0.5,26,0,0,0
88,0,24,0,0,0
89,0,24,0,0,0
90,0,24,0,0,0
91,0,23,0,0,0
92,0,23,0,0,0
92,0,23,0,0,0
93,0,23,0,0,0
93,0,23,0,0,0
94,0,22,0,0,0
94,0,22,0,0,0
90,0,23,0,0,0
85,0,24,0,0,0
81,0,25,0,0,0
76,0,25,0,0,0
70,0.2,27,0,1,0
64,0.2,28,0,1,0
63,0.2,28,0,1,0
62,0.3,29,0,1,0
61,0.3,30,0,1,0
63,0,30,0,0,0
66,0.6,29,1,1,0
69,0.3,28,0,1,0
75,0.1,27,0,1,0
81,0,26,0,0,0
87,0,26,0,0,0
88,0,24,0,0,0
89,0,24,0,0,0
90,0,23,0,0,0
91,0,23,0,0,0
91,0,23,0,0,0
92,0,23,0,0,0
93,0,23,0,0,0
93,0,22,0,0,0
94,0,22,0,0,0
89,0,23,0,0,0
84,0,24,0,0,0
80,0,24,0,0,0
74,0,25,0,0,0
69,0.1,26,0,1,0
64,0.2,28,0,1,0
62,0.3,28,0,1,0
61,0.5,30,0,1,0
59,0.5,29,0,1,0
62,0.2,30,0,1,0
65,0.4,29,0,1,0
69,0.1,28,0,1,0
74,0.3,26,0,1,0
79,0.3,25,0,1,0
85,0.2,25,0,0,0
86,0,23,0,0,0
87,0,23,0,0,0
88,0,23,0,0,0
89,0,23,0,0,0
89,0,23,0,0,0
90,0,23,0,0,0
91,0,22,0,0,0
91,0,22,0,0,0
92,0,22,0,0,0
88,0,23,0,0,0
85,0,24,0,0,0
81,0,24,0,0,0
76,0,25,0,0,0
70,0.1,26,0,1,0
65,0.2,27,0,1,0
63,0.3,28,0,1,0
61,0.4,30,0,1,0
59,0.4,30,0,1,0
61,0.3,29,0,1,0
63,0.3,29,0,1,0
66,0.2,28,0,1,0
72,0.4,27,0,1,0
78,0.2,25,0,1,0
84,0.2,24,0,0,0
85,0,24,0,0,0
86,0,23,0,0,0
88,0,23,0,0,0
89,0,23,0,0,0
90,0,23,0,0,0
91,0.1,23,0,0,0
91,0,23,0,0,0
91,0,22,0,0,0
92,0,22,0,0,0
86,0,23,0,0,0
81,0.2,24,0,0,0
76,0.2,25,0,1,0
72,0.4,25,0,1,0
67,0.4,26,0,1,0
63,0.3,28,0,1,0
60,0.4,29,0,1,0
57,0.3,30,0,1,0
54,0.2,31,0,1,0
58,0.4,30,0,1,0
61,0.3,29,0,1,0
65,0.2,28,0,1,0
71,0,27,0,0,0
77,0,25,0,0,0
84,0.1,24,0,0,0
84,0.2,24,0,0,0
85,0.1,24,0,0,0
86,0.4,23,0,0,0
86,0.2,23,0,0,0
87,0.4,23,0,0,0
88,0.3,23,0,0,0
89,0,23,0,0,0
89,0.3,23,0,0,0
90,0.3,23,0,0,0
85,0.2,24,0,0,0
81,0.1,24,0,0,0
76,0,25,0,0,0
71,0.4,25,0,1,0
66,0.4,27,0,1,0
62,0.3,28,0,1,0
59,0.3,29,0,1,0
57,0.3,30,0,1,0
54,0.5,31,0,1,0
57,0.4,30,0,1,0
61,0.6,29,1,1,0
64,0.5,28,0,1,0
70,0.3,27,0,1,0
77,0.2,26,0,1,0
83,0.2,25,0,0,0
84,0,24,0,0,0
85,0,24,0,0,0
85,0,24,0,0,0
86,0.1,24,0,0,0
87,0.2,23,0,0,0
88,0.1,23,0,0,0
88,0.2,23,0,0,0
89,0.2,23,0,0,0
90,0.3,23,0,0,0
88,0.2,23,0,0,0
86,0.3,24,0,0,0
84,0.2,24,0,0,0
77,0.2,26,0,1,0
70,0.3,26,0,1,0
63,0.4,28,0,1,0
61,0.8,28,1,1,0
60,0.7,30,1,1,0
59,0.4,30,0,1,0
62,0.4,29,0,1,0
66,0.5,28,0,1,0
69,0.5,27,0,1,0
74,0.3,26,0,1,0
78,0.4,25,0,1,0
83,0.4,24,0,0,0
83,0.2,24,0,0,0
84,0.1,24,0,0,0
84,0.1,24,0,0,0
85,0.2,24,0,0,0
87,0.1,23,0,0,0
89,0.3,23,0,0,0
87,0.3,23,0,0,0
86,0.3,23,0,0,0
85,0.4,23,0,0,0
83,0.7,24,1,0,0
81,0.2,24,0,0,0
78,0.1,25,0,1,0
73,0.6,25,1,1,0
68,0.2,26,0,1,0
63,0.2,27,0,1,0
63,0.1,29,0,1,0
64,0.3,28,0,1,0
64,0.6,28,1,1,0
66,0.4,28,0,1,0
67,0.5,27,0,1,0
69,0.4,27,0,1,0
74,0.6,26,1,1,0
78,0.5,25,0,1,0
83,0.4,24,0,0,0
84,0.2,24,0,0,0
85,0.2,23,0,0,0
86,0,23,0,0,0
87,0,23,0,0,0
88,0,23,0,0,0
88,0.1,23,0,0,0
89,0.5,23,0,0,0
89,1,23,1,0,0
89,0.4,22,0,0,0
85,0.3,23,0,0,0
80,0.2,24,0,1,0
76,0.3,25,0,1,0
70,0.2,25,0,1,0
64,0.3,26,0,1,0
59,0.6,27,1,1,0
59,0.2,28,0,1,0
60,0.5,29,0,1,0
61,0.8,29,1,1,0
64,0.7,28,1,1,0
67,1,27,1,1,0
71,0.4,27,0,1,0
75,0.7,26,1,1,0
79,0.3,25,0,1,0
83,0.6,24,1,0,0
83,0.6,24,1,0,0
84,0.5,24,0,0,0
84,0.6,23,1,0,0
84,0,23,0,0,0
85,0,23,0,0,0
85,0,23,0,0,0
86,0.2,23,0,0,0
86,0.3,23,0,0,0
86,0.4,23,0,0,0
84,0.8,24,1,0,0
81,0.3,25,0,0,0
79,0.2,24,0,1,0
80,0.2,25,0,1,0
81,0.5,25,0,0,0
82,0.6,25,1,0,0
77,0.8,26,1,1,0
72,0.8,27,1,1,0
66,4.4,28,1,1,0
69,0.7,27,1,1,0
72,2.3,27,1,1,0
75,0.8,26,1,1,0
78,1.8,25,1,1,0
81,1.1,24,1,0,0
84,1.4,24,1,0,0
84,1.7,24,1,0,0
84,1.5,24,1,0,0
84,0.8,24,1,0,0
85,0.4,23,0,0,0
87,0.7,23,1,0,0
88,0.4,23,0,0,0
88,0.3,23,0,0,0
87,0.8,23,1,0,0
86,0.9,23,1,0,0
84,1,24,1,0,0
81,1.3,24,1,0,0
78,1.2,25,1,1,0
76,1.5,24,1,1,0
74,1.8,24,1,1,0
72,2.7,25,1,1,0
70,2.9,25,1,1,0
68,2.2,26,1,1,0
66,1.1,26,1,1,0
69,0.7,27,1,1,0
71,0.8,26,1,1,0
74,0.6,26,1,1,0
77,0.3,25,0,1,0
79,0.5,24,0,1,0
82,0.2,24,0,0,0
82,0,24,0,0,0
82,0.2,24,0,0,0
83,0.3,23,0,0,0
83,1.1,23,1,0,0
83,0.4,24,0,0,0
84,0.4,24,0,0,0
84,0.1,24,0,0,0
84,0.3,24,0,0,0
84,0.4,24,0,0,0
83,0.3,24,0,0,0
81,0.6,24,1,0,0
80,0.5,24,0,1,0
75,0.3,24,0,1,0
70,0.1,25,0,1,0
65,0.5,26,0,1,0
66,2.2,28,1,1,0
66,1.6,28,1,1,0
67,0.7,28,1,1,0
69,1.6,27,1,1,0
72,1.7,27,1,1,0
74,2.9,26,1,1,0
78,1,25,1,1,0
82,3,25,1,0,0
86,3,24,1,0,0
86,1.6,24,1,0,0
86,2.7,24,1,0,0
87,3.3,23,1,0,0
87,1,23,1,0,0
87,1,23,1,0,0
88,1.8,23,1,0,0
88,1.9,23,1,0,0
88,1,23,1,0,0
88,0.7,23,1,0,0
86,0.5,24,0,0,0
84,0.6,24,1,0,0
82,0.8,24,1,0,0
80,0.8,25,1,1,0
78,0.8,25,1,1,0
76,0.6,26,1,1,0
74,0.9,26,1,1,0
72,0.7,27,1,1,0
70,0.3,27,0,1,0
72,0.5,27,0,1,0
75,0.3,26,0,1,0
77,1.8,25,1,1,0
80,1.4,25,1,1,0
82,1.4,24,1,0,0
85,0.8,24,1,0,0
85,1.8,24,1,0,0
85,1.2,24,1,0,0
86,1.4,23,1,0,0
87,0.8,23,1,0,0
88,0.8,23,1,0,0
89,0.9,23,1,0,0
89,1.1,23,1,0,0
89,2.2,23,1,0,0
90,1.4,23,1,0,0
88,0.8,23,1,0,0
87,1.2,23,1,0,0
86,0.5,24,0,0,0
84,0.4,24,0,0,0
82,1.3,24,1,0,0
80,1.8,25,1,1,0
77,1.8,25,1,1,0
74,1.2,26,1,1,0
70,0.5,27,0,1,0
74,0.8,26,1,1,0
78,0.3,25,0,1,0
82,0.6,25,1,0,0
83,0.5,24,0,0,0
84,0.4,24,0,0,0
86,0.2,23,0,0,0
86,0.8,23,1,0,0
86,0.2,23,0,0,0
87,0,23,0,0,0
87,0.3,23,0,0,0
88,0.4,23,0,0,0
88,1.8,23,1,0,0
88,1.3,23,1,0,0
88,1.1,23,1,0,0
88,1.2,23,1,0,0
88,1.6,23,1,0,0
87,1.1,23,1,0,0
87,1.1,23,1,0,0
85,1.5,24,1,0,0
83,1.1,24,1,0,0
81,1,25,1,0,0
79,1,25,1,1,0
77,1.5,26,1,1,0
74,1,26,1,1,0
77,1.1,25,1,1,0
80,0.6,25,1,1,0
83,0.9,24,1,0,0
84,0.8,24,1,0,0
85,0.8,23,1,0,0
86,1.3,23,1,0,0
87,0.6,23,1,0,0
87,0.6,23,1,0,0
87,1.6,23,1,0,0
88,0.6,23,1,0,0
89,0.6,23,1,0,0
90,1.4,23,1,0,0
90,0.9,23,1,0,0
89,0.5,23,0,0,0
89,1,23,1,0,0
88,1.2,23,1,0,0
87,0.5,23,0,0,0
86,0.3,23,0,0,0
82,0.7,24,1,0,0
78,1.3,25,1,1,0
74,0.4,25,0,1,0
72,0.2,26,0,1,0
71,0.3,25,0,1,0
69,0.8,27,1,1,0
71,0.5,26,0,1,0
72,0.4,26,0,1,0
74,0.9,25,1,1,0
78,0.4,24,0,1,0
82,0.5,24,0,0,0
86,0.4,23,0,0,0
87,0.3,23,0,0,0
87,0.1,23,0,0,0
88,0,23,0,0,0
89,0.6,22,1,0,0
89,0.3,22,0,0,0
90,0.5,22,0,0,0
89,0.5,22,0,0,0
89,0.8,23,1,0,0
89,0.9,23,1,0,0
86,0.3,23,0,0,0
83,0.6,24,1,0,0
80,0.6,25,1,1,0
76,1,24,1,1,0
73,0.6,25,1,1,0
70,0.1,27,0,1,0
68,0.6,27,1,1,0
66,0.5,28,0,1,0
64,0.1,28,0,1,0
67,0.7,28,1,1,0
70,0.3,27,0,1,0
73,0.6,26,1,1,0
77,0.4,25,0,1,0
81,0.3,24,0,0,0
85,0.3,23,0,0,0
85,0.2,23,0,0,0
85,0.3,23,0,0,0
86,0.2,23,0,0,0
87,0.2,23,0,0,0
88,0.3,22,0,0,0
89,0.4,22,0,0,0
89,0.2,22,0,0,0
90,0.1,22,0,0,0
90,0.8,22,1,0,0
87,0.4,22,0,0,0
85,0.2,23,0,0,0
82,0.4,24,0,0,0
78,0.6,25,1,1,0
73,0.5,26,0,1,0
69,0.4,26,0,1,0
69,0.8,27,1,1,0
69,0.5,27,0,1,0
69,0.3,27,0,1,0
71,0.8,26,1,1,0
73,0.3,26,0,1,0
74,0.5,25,0,1,0
78,0.5,25,0,1,0
82,0.3,24,0,0,0
86,0.3,23,0,0,0
86,0.2,23,0,0,0
87,0.3,23,0,0,0
88,0.3,22,0,0,0
88,0.3,22,0,0,0
88,0.2,22,0,0,0
89,0.2,22,0,0,0
89,0.4,22,0,0,0
89,0.4,22,0,0,0
89,0.2,22,0,0,0
86,0.2,23,0,0,0
83,0.2,24,0,0,0
79,0.3,24,0,1,0
77,0.5,25,0,1,0
75,0.3,26,0,1,0
73,0.3,26,0,1,0
71,0.3,27,0,1,0
69,0.4,27,0,1,0
67,0.4,28,0,1,0
70,0.3,27,0,1,0
73,0.6,26,1,1,0
75,0.3,26,0,1,0
79,0.3,25,0,1,0
82,0.3,24,0,0,0
86,0.3,23,0,0,0
86,0.1,23,0,0,0
86,0.2,23,0,0,0
86,0.1,23,0,0,0
87,0.2,23,0,0,0
89,0.4,22,0,0,0
90,0.3,22,0,0,0
89,0.2,22,0,0,0
89,0.1,22,0,0,0
88,0.3,22,0,0,0
86,0,23,0,0,0
85,0.1,23,0,0,0
84,0.1,24,0,0,0
79,0.4,25,0,1,0
74,0.4,26,0,1,0
69,0.3,27,0,1,0
67,0.1,27,0,1,0
65,0.2,28,0,1,0
63,0.5,28,0,1,0
65,0.2,28,0,1,0
68,0.3,27,0,1,0
71,0.2,26,0,1,0
76,0.3,25,0,1,0
81,0.2,24,0,0,0
86,0.2,23,0,0,0
87,0.1,23,0,0,0
88,0.2,23,0,0,0
88,0.1,22,0,0,0
88,0.2,22,0,0,0
87,0.2,22,0,0,0
87,0,22,0,0,0
88,0,22,0,0,0
90,0,22,0,0,0
91,0,22,0,0,0
87,0,22,0,0,0
82,0,23,0,0,0
78,0,24,0,0,0
73,0.4,25,0,1,0
67,0.2,25,0,1,0
61,0,26,0,0,0
60,0.2,27,0,1,0
58,0.2,27,0,1,0
57,0.5,28,0,1,0
61,0.4,28,0,1,0
65,0.4,27,0,1,0
69,0.4,26,0,1,0
74,0.2,25,0,1,0
79,0.2,24,0,1,0
85,0.2,22,0,0,0
86,0,22,0,0,0
87,0,22,0,0,0
88,0,22,0,0,0
89,0.1,21,0,0,0
90,0,21,0,0,0
91,0.1,21,0,0,0
91,0.3,21,0,0,0
92,0.2,21,0,0,0
92,0.2,21,0,0,0
88,0.2,22,0,0,0
83,0,23,0,0,0
79,0,24,0,0,0
72,0,24,0,0,0
66,0.1,25,0,1,0
59,0.2,27,0,1,0
58,0.2,28,0,1,0
57,0.3,28,0,1,0
55,0.2,30,0,1,0
59,0.2,29,0,1,0
63,0.2,28,0,1,0
66,0,27,0,0,0
73,0,26,0,0,0
79,0,24,0,0,0
86,0,24,0,0,0
86,0,23,0,0,0
87,0,22,0,0,0
88,0,22,0,0,0
89,0,22,0,0,0
90,0,22,0,0,0
91,0.1,22,0,0,0
91,0,21,0,0,0
92,0,21,0,0,0
93,0,21,0,0,0
88,0,22,0,0,0
83,0,23,0,0,0
78,0,23,0,0,0
71,0,24,0,0,0
64,0.1,26,0,1,0
57,0.2,27,0,1,0
57,0.2,28,0,1,0
57,0.3,28,0,1,0
56,0,29,0,0,0
60,0,29,0,0,0
63,0.2,28,0,1,0
66,0.5,28,0,1,0
72,0.2,26,0,1,0
79,0.2,25,0,1,0
86,0,24,0,0,0
87,0,23,0,0,0
87,0,23,0,0,0
88,0,23,0,0,0
89,0,22,0,0,0
90,0,22,0,0,0
91,0,22,0,0,0
91,0,22,0,0,0
92,0,22,0,0,0
93,0,22,0,0,0
88,0,23,0,0,0
83,0,24,0,0,0
78,0,23,0,0,0
72,0,25,0,0,0
65,0.1,26,0,1,0
58,0.2,27,0,1,0
58,0.2,28,0,1,0
57,0.2,28,0,1,0
56,0.2,29,0,1,0
60,0.1,29,0,1,0
64,0.8,28,1,1,0
68,0.2,27,0,1,0
74,0,26,0,0,0
79,0.1,25,0,1,0
85,0,24,0,0,0
86,0,23,0,0,0
86,0,23,0,0,0
87,0,23,0,0,0
87,0,23,0,0,0
87,0,23,0,0,0
88,0,22,0,0,0
88,0,22,0,0,0
88,0,22,0,0,0
89,0,22,0,0,0
86,0.2,22,0,0,0
84,0.2,23,0,0,0
82,0.1,24,0,0,0
75,0.2,24,0,1,0
69,0.2,25,0,1,0
62,0.3,27,0,1,0
61,0.5,27,0,1,0
59,0.4,28,0,1,0
57,0.5,29,0,1,0
61,0.3,28,0,1,0
64,1.1,28,1,1,0
67,0.2,27,0,1,0
73,0.2,25,0,1,0
79,0.3,24,0,1,0
84,0.2,23,0,0,0
84,0.2,23,0,0,0
84,0.1,23,0,0,0
84,0.4,23,0,0,0
86,0.2,23,0,0,0
88,0.3,22,0,0,0
89,0.4,22,0,0,0
89,0,22,0,0,0
89,0.2,22,0,0,0
89,0.2,22,0,0,0
86,0.4,22,0,0,0
84,0.6,23,1,0,0
81,0.6,23,1,0,0
76,0.3,24,0,1,0
71,0.3,25,0,1,0
65,0.3,26,0,1,0
62,0.2,28,0,1,0
59,0.6,27,1,1,0
56,0.5,29,0,1,0
60,0.2,28,0,1,0
64,0.3,27,0,1,0
67,0.3,26,0,1,0
73,0.6,25,1,1,0
78,0.3,24,0,1,0
83,0.2,23,0,0,0
83,0.1,23,0,0,0
84,0.2,23,0,0,0
84,0.1,23,0,0,0
84,0.1,23,0,0,0
84,0.4,23,0,0,0
84,0.3,23,0,0,0
84,0.8,23,1,0,0
85,0.5,23,0,0,0
85,0.4,23,0,0,0
83,0.3,23,0,0,0
82,0.6,23,1,0,0
81,0.5,24,0,0,0
78,0.3,24,0,1,0
75,0.7,25,1,1,0
73,0.9,26,1,1,0
72,1,25,1,1,0
71,0.5,26,0,1,0
70,0.5,27,0,1,0
71,0.6,26,1,1,0
73,0.5,26,0,1,0
75,0.7,25,1,1,0
78,0.4,24,0,1,0
82,0.4,23,0,0,0
85,0.4,23,0,0,0
85,0.9,23,1,0,0
85,0.6,23,1,0,0
85,0.4,23,0,0,0
85,0.8,23,1,0,0
86,0.5,23,0,0,0
86,0.5,23,0,0,0
86,0.4,23,0,0,0
86,0.5,22,0,0,0
86,0.6,22,1,0,0
86,0.6,23,1,0,0
85,0.5,23,0,0,0
85,0.7,23,1,0,0
83,1.1,23,1,0,0
81,1,24,1,0,0
80,1.5,24,1,1,0
76,1.7,25,1,1,0
72,1.5,26,1,1,0
68,0.8,27,1,1,0
71,0.9,26,1,1,0
74,0.9,26,1,1,0
76,0.8,25,1,1,0
79,1.2,24,1,1,0
82,0.7,23,1,0,0
85,0.4,22,0,0,0
85,0.9,22,1,0,0
85,0.7,22,1,0,0
85,1.6,22,1,0,0
86,1,22,1,0,0
86,0.6,22,1,0,0
87,0.8,22,1,0,0
88,0.5,22,0,0,0
89,1,22,1,0,0
90,1.6,21,1,0,0
87,1.1,22,1,0,0
84,1.1,23,1,0,0
81,1.8,24,1,0,0
78,2.1,24,1,1,0
75,1.8,24,1,1,0
72,2.2,26,1,1,0
70,1.1,25,1,1,0
68,1.9,26,1,1,0
66,2.1,27,1,1,0
68,1.8,27,1,1,0
71,0.9,26,1,1,0
74,1.3,25,1,1,0
77,1.7,24,1,1,0
81,2.2,23,1,0,0
84,2.3,22,1,0,0
84,2.2,22,1,0,0
84,0.8,22,1,0,0
84,1,22,1,0,0
85,0.7,22,1,0,0
85,0.5,22,0,0,0
85,0.7,22,1,0,0
86,0.6,22,1,0,0
86,1.2,22,1,0,0
86,0.6,22,1,0,0
86,0.6,22,1,0,0
86,1.1,22,1,0,0
86,1.1,23,1,0,0
84,0.8,23,1,0,0
82,0.5,24,0,0,0
80,2.1,24,1,1,0
75,1.3,25,1,1,0
70,2,26,1,1,0
65,0.7,27,1,1,0
69,1.2,27,1,1,0
72,0.7,26,1,1,0
76,2.1,25,1,1,0
79,1.6,24,1,1,0
81,1.9,23,1,0,0
84,1.1,22,1,0,0
84,1.2,22,1,0,0
85,1.2,22,1,0,0
85,0.8,22,1,0,0
86,0.5,22,0,0,0
86,0.7,22,1,0,0
86,0.8,22,1,0,0
86,1.1,22,1,0,0
86,0.6,22,1,0,0
87,0.8,22,1,0,0
85,0.6,23,1,0,0
84,0.6,23,1,0,0
83,0.7,24,1,0,0
81,1.2,24,1,0,0
80,0.7,24,1,1,0
78,1.3,25,1,1,0
79,1.9,25,1,1,0
80,2.6,25,1,1,0
81,1.3,25,1,0,0
82,1.7,24,1,0,0
83,2.7,24,1,0,0
84,2.1,24,1,0,0
86,2.3,23,1,0,0
87,2.8,23,1,0,0
89,2.3,22,1,0,0
90,2.3,22,1,0,0
90,1.7,22,1,0,0
91,1.7,22,1,0,0
91,1,22,1,0,0
91,1,22,1,0,0
92,6.2,22,1,0,0
92,5.5,22,1,0,0
92,3.1,22,1,0,0
92,2.4,22,1,0,0
91,2.2,22,1,0,0
91,1.9,23,1,0,0
91,1.6,23,1,0,0
90,2.3,23,1,0,0
89,2.9,23,1,0,0
88,2.9,23,1,0,0
87,2.4,24,1,0,0
86,2.2,24,1,0,0
84,2.9,24,1,0,0
85,3,24,1,0,0
86,8.9,24,1,0,0
88,6,24,1,0,0
89,4.9,23,1,0,0
90,4.1,23,1,0,0
92,3,22,1,0,0
92,2,22,1,0,0
92,1.7,22,1,0,0
93,3.2,22,1,0,0
93,1.5,22,1,0,0
94,1.5,22,1,0,0
94,0.4,22,0,0,0
95,0.2,22,0,0,0
95,0.2,22,0,0,0
96,0.6,22,1,0,0
94,0.8,22,1,0,0
92,0.9,23,1,0,0
91,1.2,23,1,0,0
90,1.5,24,1,0,0
88,1.7,24,1,0,0
87,1.5,24,1,0,0
88,1.4,24,1,0,0
89,1.3,24,1,0,0
89,0.5,24,0,0,0
89,0.6,24,1,0,0
90,1,24,1,0,0
90,1.5,24,1,0,0
90,3.3,23,1,0,0
91,4.8,23,1,0,0
91,5.8,23,1,0,0
91,7.4,23,1,0,0
92,9.6,23,1,0,0
92,8.7,23,1,0,0
92,6.4,23,1,0,0
93,4.9,23,1,0,0
93,1.7,24,1,0,0
93,1.2,23,1,0,0
93,2.3,23,1,0,0
94,2.8,23,1,0,0
93,1,23,1,0,0
93,0.9,23,1,0,0
93,1.4,23,1,0,0
92,1.4,23,1,0,0
91,1.5,23,1,0,0
90,2.1,24,1,0,0
89,2.1,24,1,0,0
87,1.6,24,1,0,0
86,1.9,25,1,0,0
87,1.4,24,1,0,0
88,2.3,24,1,0,0
90,1.3,23,1,0,0
90,2.1,23,1,0,0
90,2.8,23,1,0,0
90,2.7,23,1,0,0
90,1.9,23,1,0,0
90,1.9,23,1,0,0
90,1.9,23,1,0,0
90,1.4,23,1,0,0
91,1.7,23,1,0,0
92,1.4,23,1,0,0
91,1.7,23,1,0,0
91,2.4,23,1,0,0
90,2.4,23,1,0,0
90,1.6,23,1,0,0
90,1.7,23,1,0,0
89,1.8,24,1,0,0
86,2.4,24,1,0,0
82,2.9,25,1,0,0
79,2.6,26,1,1,0
79,2.5,26,1,1,0
79,2.3,26,1,1,0
79,2.1,26,1,1,0
81,1.7,25,1,0,0
83,2.1,25,1,0,0
85,2.2,24,1,0,0
86,2.3,24,1,0,0
86,1.7,24,1,0,0
87,1.6,24,1,0,0
87,1,24,1,0,0
88,1.3,24,1,0,0
88,1.4,23,1,0,0
88,1.6,23,1,0,0
89,1.5,23,1,0,0
89,1.1,23,1,0,0
89,1.4,23,1,0,0
89,1,23,1,0,0
89,0.6,23,1,0,0
89,0.9,23,1,0,0
89,0.6,23,1,0,0
88,1.5,23,1,0,0
85,2,24,1,0,0
82,2,25,1,0,0
79,2.2,26,1,1,0
78,1.6,26,1,1,0
77,1.7,26,1,1,0
77,1.5,26,1,1,0
79,2.3,25,1,1,0
81,1.5,25,1,0,0
83,1.1,24,1,0,0
84,1.4,24,1,0,0
85,0.8,23,1,0,0
87,1.3,23,1,0,0
87,0.4,23,0,0,0
88,1.1,23,1,0,0
88,1.4,23,1,0,0
88,1.6,23,1,0,0
88,1.3,23,1,0,0
89,1.1,23,1,0,0
89,1.5,23,1,0,0
89,1.6,23,1,0,0
89,1.7,23,1,0,0
88,1.8,23,1,0,0
88,1.7,23,1,0,0
